Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager
36,No,Non-Travel,Sales,10,4,Medical,Male,Sales Executive,Very High,Single,9980,1,14,3,10,Good,10,3,9,7
34,No,Travel_Rarely,Sales,1,3,Marketing,Male,Sales Executive,Very High,Single,9888,1,21,4,14,Good,14,8,2,1
29,No,Travel_Rarely,Research & Development,9,4,Medical,Female,Laboratory Technician,High,Married,2974,9,17,3,9,Better,5,3,1,2
40,No,Travel_Rarely,Human Resources,6,2,Medical,Male,Manager,Very High,Single,16437,1,21,4,21,Better,21,7,7,7
40,No,Travel_Rarely,Sales,2,2,Marketing,Female,Sales Executive,Medium,Married,5677,3,14,3,15,Better,11,8,5,10
27,No,Non-Travel,Research & Development,8,5,Life Sciences,Male,Laboratory Technician,High,Married,4621,1,19,3,3,Better,3,2,1,2
38,No,Travel_Rarely,Sales,16,3,Life Sciences,Female,Sales Executive,Medium,Single,4198,2,12,3,8,Best,3,2,1,2
34,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,Research Scientist,Very High,Married,3622,1,13,3,6,Better,6,5,1,3
38,No,Travel_Rarely,Sales,10,4,Marketing,Male,Sales Executive,High,Divorced,8740,0,14,3,9,Better,8,7,2,7
42,No,Travel_Rarely,Research & Development,13,3,Medical,Male,Healthcare Representative,Low,Married,5538,5,18,3,10,Good,0,0,0,0
36,No,Non-Travel,Sales,15,4,Marketing,Male,Sales Executive,Very High,Divorced,5406,1,24,4,15,Good,15,12,11,11
37,No,Travel_Frequently,Research & Development,11,3,Other,Male,Research Director,Very High,Divorced,12185,1,14,3,10,Better,10,8,0,7
38,No,Travel_Rarely,Human Resources,1,3,Human Resources,Male,Human Resources,High,Married,2844,1,13,3,7,Best,7,6,5,0
36,No,Travel_Rarely,Sales,2,4,Life Sciences,Female,Sales Representative,Very High,Single,4502,3,15,3,17,Good,13,7,6,7
45,No,Travel_Rarely,Research & Development,5,5,Medical,Female,Laboratory Technician,Low,Single,5769,1,14,3,10,Better,10,7,1,4
45,Yes,Travel_Frequently,Sales,26,4,Life Sciences,Female,Sales Executive,Low,Married,4286,2,14,3,5,Better,1,1,0,0
35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,Male,Research Scientist,High,Married,3506,0,14,3,4,Better,3,2,2,2
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,Female,Laboratory Technician,High,Married,6323,1,11,3,10,Best,10,9,9,4
37,No,Travel_Frequently,Sales,21,2,Medical,Female,Sales Representative,Very High,Married,2973,5,15,3,10,Better,5,4,0,0
28,No,Travel_Rarely,Research & Development,9,3,Medical,Male,Research Scientist,Very High,Married,2070,1,23,4,5,Good,5,2,0,4
34,No,Travel_Rarely,Sales,3,2,Life Sciences,Female,Sales Executive,Very High,Single,6029,5,12,3,6,Better,2,2,2,2
40,No,Travel_Rarely,Research & Development,14,3,Medical,Male,Research Director,High,Single,19626,1,14,3,21,Best,20,7,4,9
41,No,Non-Travel,Human Resources,4,3,Human Resources,Male,Human Resources,Medium,Married,6430,6,19,3,10,Better,3,2,1,2
32,No,Travel_Frequently,Research & Development,24,4,Life Sciences,Male,Laboratory Technician,Very High,Married,5309,1,15,3,10,Better,10,8,4,7
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,Healthcare Representative,Very High,Divorced,6513,4,17,3,12,Better,5,3,0,3
35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,Laboratory Technician,Low,Divorced,2074,1,12,3,1,Better,1,0,0,0
43,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,Research Director,Very High,Married,19740,3,14,3,25,Better,8,7,0,7
29,No,Travel_Frequently,Research & Development,2,1,Life Sciences,Female,Laboratory Technician,Medium,Married,3180,0,13,3,4,Better,3,2,0,2
25,No,Travel_Rarely,Research & Development,2,1,Other,Male,Laboratory Technician,High,Divorced,3977,6,19,3,7,Good,2,2,0,2
25,No,Travel_Rarely,Research & Development,19,1,Medical,Male,Laboratory Technician,Very High,Married,3669,3,11,3,7,Good,3,2,1,2
33,Yes,Travel_Rarely,Research & Development,15,1,Medical,Male,Manager,High,Married,13610,7,12,3,15,Best,7,6,7,7
38,No,Travel_Rarely,Sales,3,4,Life Sciences,Male,Sales Executive,Very High,Single,6861,8,12,3,19,Better,1,0,0,0
54,No,Travel_Frequently,Research & Development,11,4,Medical,Female,Manager,Very High,Divorced,16032,3,20,4,26,Better,14,9,1,12
37,No,Travel_Rarely,Sales,2,3,Marketing,Male,Sales Executive,High,Married,9602,4,11,3,17,Good,3,0,1,0
32,No,Travel_Rarely,Research & Development,5,2,Life Sciences,Male,Research Scientist,Medium,Divorced,3298,0,12,3,7,Good,6,2,0,5
42,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,Laboratory Technician,Low,Divorced,2576,3,16,3,8,Better,5,2,1,2
42,No,Travel_Rarely,Research & Development,23,5,Life Sciences,Female,Research Director,Very High,Single,15992,2,14,3,16,Better,1,0,0,0
21,Yes,Travel_Rarely,Sales,12,3,Life Sciences,Female,Sales Representative,Medium,Single,2716,1,15,3,1,Better,1,0,0,0
40,No,Non-Travel,Sales,28,3,Other,Male,Sales Executive,Low,Divorced,10932,3,15,3,20,Better,1,0,0,1
26,Yes,Travel_Frequently,Human Resources,17,4,Life Sciences,Female,Human Resources,High,Divorced,2741,0,11,3,8,Good,7,7,1,0
25,No,Travel_Rarely,Sales,4,1,Marketing,Male,Sales Executive,Low,Married,4256,1,12,3,5,Best,5,2,0,3
56,No,Travel_Rarely,Sales,11,5,Marketing,Female,Sales Executive,Low,Married,5380,4,16,3,6,Better,0,0,0,0
27,No,Travel_Frequently,Sales,3,1,Medical,Female,Sales Executive,Very High,Divorced,4647,1,20,4,6,Better,6,5,0,4
45,No,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,Laboratory Technician,Low,Divorced,5210,1,18,3,24,Better,24,9,9,11
46,Yes,Travel_Rarely,Sales,9,2,Medical,Male,Sales Executive,Very High,Single,9619,1,16,3,9,Better,9,8,4,7
35,No,Travel_Frequently,Research & Development,4,4,Other,Male,Laboratory Technician,Very High,Married,2376,1,13,3,2,Best,2,2,2,2
39,No,Travel_Rarely,Sales,24,1,Marketing,Female,Sales Executive,Very High,Married,12031,0,11,3,21,Good,20,9,9,6
29,No,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,Research Scientist,Very High,Single,2201,9,16,3,6,Better,3,2,1,2
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,Male,Manufacturing Director,High,Married,5321,2,11,3,10,Better,8,3,7,7
20,Yes,Travel_Rarely,Research & Development,11,3,Medical,Female,Research Scientist,Low,Single,2600,1,15,3,1,Better,1,0,0,0
40,No,Travel_Rarely,Sales,1,2,Medical,Male,Sales Executive,Very High,Married,7457,2,22,4,6,Good,4,3,0,2
43,No,Travel_Rarely,Sales,16,3,Marketing,Female,Manager,Very High,Married,16064,5,22,4,22,Better,17,13,1,9
52,Yes,Travel_Rarely,Research & Development,8,4,Medical,Male,Research Scientist,Medium,Married,4941,2,15,3,11,Good,8,2,7,7
33,No,Travel_Rarely,Research & Development,14,3,Medical,Female,Research Scientist,Medium,Married,2756,1,13,3,8,Better,8,7,1,6
26,No,Travel_Rarely,Sales,23,3,Marketing,Female,Sales Executive,Very High,Married,4157,7,19,3,5,Good,2,2,0,0
38,No,Travel_Frequently,Research & Development,8,3,Medical,Female,Research Scientist,Medium,Divorced,2133,1,16,3,20,Better,20,11,0,7
60,No,Travel_Rarely,Research & Development,1,4,Medical,Male,Healthcare Representative,Very High,Divorced,10883,3,20,4,19,Best,1,0,0,0
33,No,Non-Travel,Sales,22,2,Marketing,Male,Sales Executive,Medium,Married,6146,0,13,3,8,Best,7,7,0,7
28,No,Travel_Rarely,Sales,5,3,Medical,Male,Sales Executive,Low,Single,8463,0,18,3,6,Better,5,4,1,3
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,Manufacturing Director,Very High,Single,7898,1,11,3,11,Better,10,9,0,8
30,No,Travel_Rarely,Sales,8,2,Other,Male,Sales Executive,High,Divorced,7264,5,11,3,10,Best,8,4,7,7
37,No,Travel_Rarely,Research & Development,11,3,Medical,Female,Laboratory Technician,High,Single,3629,4,18,3,8,Better,3,2,0,2
30,No,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,Research Director,Low,Married,11416,0,12,3,9,Good,8,7,1,7
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,Research Scientist,Very High,Single,4108,7,13,3,18,Better,7,7,1,7
45,No,Travel_Rarely,Sales,9,3,Marketing,Male,Sales Executive,Low,Divorced,10761,4,12,3,18,Better,5,4,0,2
30,No,Travel_Rarely,Research & Development,28,2,Medical,Female,Research Scientist,Very High,Married,5775,1,13,3,11,Better,10,8,1,9
27,No,Travel_Rarely,Sales,11,3,Medical,Female,Sales Representative,Very High,Married,2534,8,14,3,5,Better,1,0,0,0
26,No,Travel_Rarely,Research & Development,7,3,Other,Male,Laboratory Technician,Low,Single,3578,0,12,3,8,Better,7,7,0,7
35,No,Travel_Rarely,Research & Development,1,4,Medical,Male,Laboratory Technician,High,Married,2258,6,12,3,10,Better,8,0,1,7
37,No,Travel_Rarely,Research & Development,19,2,Life Sciences,Male,Research Scientist,Medium,Married,3022,4,21,4,8,Better,1,0,0,0
26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,Male,Sales Executive,Low,Single,5326,6,17,3,6,Good,4,3,1,2
19,Yes,Non-Travel,Research & Development,10,3,Medical,Female,Research Scientist,Medium,Single,1859,1,25,4,1,Best,1,1,0,0
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,Female,Sales Executive,Medium,Married,7314,5,21,4,14,Better,8,7,0,7
36,No,Travel_Rarely,Research & Development,2,4,Medical,Male,Laboratory Technician,High,Single,2519,4,21,4,16,Better,11,8,3,9
55,No,Travel_Rarely,Sales,18,5,Life Sciences,Female,Manager,Medium,Single,16835,3,23,4,37,Better,10,9,7,7
33,No,Non-Travel,Research & Development,4,3,Technical Degree,Male,Research Scientist,Medium,Divorced,3055,5,15,3,11,Good,9,8,1,7
39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,Female,Laboratory Technician,Low,Single,3646,2,23,4,11,Best,1,0,0,0
29,No,Travel_Rarely,Sales,10,3,Medical,Male,Sales Executive,High,Single,5869,9,11,3,8,Better,5,2,1,4
59,No,Non-Travel,Human Resources,2,4,Human Resources,Female,Manager,Very High,Married,18844,9,21,4,30,Better,3,2,2,2
51,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,Research Scientist,Very High,Married,2723,1,11,3,1,Good,1,0,0,0
34,No,Travel_Rarely,Sales,14,3,Technical Degree,Female,Sales Representative,High,Divorced,2579,1,18,3,8,Better,8,2,0,6
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,Male,Human Resources,Low,Divorced,2335,4,15,3,4,Better,2,2,2,0
33,No,Travel_Rarely,Research & Development,4,4,Medical,Female,Research Scientist,Medium,Married,2622,6,21,4,7,Better,3,2,1,1
33,No,Travel_Frequently,Research & Development,6,3,Life Sciences,Male,Healthcare Representative,Very High,Divorced,7725,3,23,4,15,Bad,13,11,4,7
24,No,Travel_Rarely,Research & Development,23,3,Medical,Male,Research Scientist,Very High,Married,2725,1,11,3,6,Better,6,5,1,4
35,No,Travel_Rarely,Sales,1,3,Marketing,Male,Sales Executive,High,Married,4717,9,11,3,15,Better,11,9,6,9
27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,Laboratory Technician,Low,Divorced,2341,1,13,3,1,Better,1,0,0,0
43,No,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,Research Director,High,Married,17603,1,24,4,14,Better,14,10,6,11
26,No,Travel_Rarely,Research & Development,2,1,Medical,Male,Research Scientist,Very High,Single,3904,0,12,3,5,Better,4,3,1,1
34,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,Laboratory Technician,High,Single,6074,1,24,4,9,Better,9,7,0,6
45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,Male,Manufacturing Director,Very High,Married,9380,4,18,3,10,Best,3,1,1,2
23,No,Travel_Rarely,Research & Development,12,2,Other,Male,Laboratory Technician,Very High,Single,2647,1,13,3,5,Best,5,2,1,4
57,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,Research Scientist,High,Married,4900,0,24,4,13,Good,12,9,2,8
46,No,Travel_Rarely,Research & Development,13,4,Life Sciences,Male,Healthcare Representative,Medium,Single,5562,6,14,3,19,Better,10,7,0,9
38,No,Travel_Rarely,Research & Development,1,1,Life Sciences,Female,Research Scientist,Low,Single,2619,3,17,3,8,Good,0,0,0,0
52,No,Travel_Rarely,Research & Development,11,4,Life Sciences,Female,Laboratory Technician,High,Married,3149,8,20,4,9,Better,5,2,1,4
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,Laboratory Technician,Medium,Single,2013,2,11,3,15,Better,4,3,1,3
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,Research Scientist,Medium,Married,2226,1,11,3,6,Good,5,3,1,2
33,No,Travel_Rarely,Research & Development,15,2,Medical,Female,Healthcare Representative,Very High,Married,4878,0,13,3,10,Better,9,7,8,1
27,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,Manufacturing Director,Low,Married,7412,1,11,3,9,Better,9,7,0,7
24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,Female,Laboratory Technician,Medium,Married,2210,1,13,3,1,Bad,1,0,0,0
29,No,Travel_Rarely,Sales,20,2,Marketing,Male,Sales Executive,Very High,Divorced,6931,2,14,3,10,Better,3,2,0,2
36,No,Travel_Frequently,Research & Development,3,2,Medical,Male,Laboratory Technician,Medium,Single,2088,4,12,3,13,Good,8,7,7,2
28,No,Non-Travel,Research & Development,16,3,Medical,Male,Research Scientist,High,Single,2144,1,14,3,5,Good,5,3,1,4
38,No,Travel_Frequently,Research & Development,29,5,Life Sciences,Female,Laboratory Technician,Very High,Single,2406,1,11,3,10,Better,10,3,9,9
42,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,Healthcare Representative,Very High,Married,4089,1,13,3,10,Better,10,2,2,2
31,No,Travel_Rarely,Sales,29,4,Marketing,Female,Sales Executive,Very High,Married,5468,1,14,3,13,Better,12,7,5,7
31,No,Travel_Rarely,Human Resources,8,2,Medical,Female,Human Resources,Medium,Single,2109,9,18,3,8,Better,3,2,0,2
40,No,Travel_Rarely,Sales,10,4,Marketing,Male,Sales Executive,Medium,Divorced,9705,2,12,3,11,Good,1,0,0,0
55,No,Travel_Rarely,Research & Development,22,3,Technical Degree,Male,Research Scientist,Medium,Divorced,3537,5,12,3,8,Better,4,2,1,2
34,No,Non-Travel,Research & Development,3,4,Life Sciences,Male,Research Scientist,Very High,Married,2979,3,17,3,6,Better,0,0,0,0
30,No,Travel_Frequently,Research & Development,1,2,Medical,Female,Laboratory Technician,Very High,Single,4011,1,23,4,12,Better,12,8,3,7
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,Male,Manufacturing Director,Very High,Single,9679,8,24,4,8,Better,1,0,0,0
35,No,Travel_Rarely,Sales,18,4,Medical,Male,Sales Executive,Low,Married,5561,0,16,3,6,Bad,5,3,0,4
30,No,Travel_Frequently,Research & Development,23,3,Life Sciences,Male,Research Scientist,High,Divorced,2613,1,25,4,10,Good,10,7,0,9
34,No,Travel_Rarely,Research & Development,27,2,Medical,Female,Research Scientist,Medium,Single,2311,2,15,3,9,Better,3,2,1,2
40,No,Travel_Rarely,Sales,7,4,Medical,Male,Manager,Medium,Single,19833,1,14,3,21,Good,21,8,12,8
31,No,Travel_Rarely,Research & Development,7,4,Medical,Female,Manufacturing Director,Very High,Single,7143,1,14,3,11,Good,11,9,4,10
49,No,Travel_Rarely,Research & Development,3,2,Medical,Female,Laboratory Technician,Low,Married,4789,4,25,4,10,Better,3,2,1,2
31,No,Travel_Rarely,Research & Development,4,3,Medical,Female,Laboratory Technician,High,Divorced,3978,8,12,3,4,Good,2,2,2,2
18,No,Non-Travel,Research & Development,5,2,Life Sciences,Male,Research Scientist,Very High,Single,1051,1,15,3,0,Better,0,0,0,0
36,No,Travel_Frequently,Research & Development,4,2,Life Sciences,Female,Manufacturing Director,Medium,Divorced,5131,7,13,3,18,Better,4,2,0,2
41,No,Non-Travel,Sales,10,2,Medical,Male,Sales Executive,Medium,Single,6151,1,13,3,19,Better,19,2,11,9
18,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,Laboratory Technician,High,Single,1420,1,13,3,0,Better,0,0,0,0
30,No,Travel_Rarely,Research & Development,16,1,Life Sciences,Male,Research Scientist,Very High,Married,2862,1,12,3,10,Good,10,0,0,8
50,No,Travel_Rarely,Research & Development,2,3,Medical,Male,Research Director,High,Married,17639,5,16,3,30,Better,4,3,0,3
35,No,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,Healthcare Representative,Medium,Single,6540,9,19,3,10,Better,1,1,0,0
38,No,Travel_Rarely,Sales,1,4,Life Sciences,Female,Sales Executive,Very High,Single,8686,4,22,4,12,Best,8,3,0,7
29,No,Travel_Rarely,Sales,10,3,Life Sciences,Male,Sales Representative,High,Single,2642,1,11,3,1,Better,1,0,0,0
48,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,Manager,Low,Married,15402,7,11,3,21,Bad,3,2,0,2
24,No,Non-Travel,Research & Development,11,2,Other,Female,Manufacturing Director,High,Divorced,4011,0,18,3,5,Good,4,2,1,3
54,No,Travel_Frequently,Research & Development,20,4,Life Sciences,Female,Research Scientist,High,Single,4869,3,12,3,20,Good,4,3,0,3
38,No,Travel_Frequently,Research & Development,2,3,Medical,Female,Laboratory Technician,Medium,Single,2440,1,22,4,4,Better,4,3,3,3
33,No,Travel_Rarely,Research & Development,4,4,Medical,Female,Laboratory Technician,Medium,Married,3838,8,11,3,8,Better,5,4,0,2
50,No,Travel_Rarely,Research & Development,17,5,Life Sciences,Female,Research Director,Low,Divorced,13269,5,15,3,19,Better,14,11,1,11
34,No,Travel_Rarely,Research & Development,9,3,Medical,Female,Healthcare Representative,Medium,Single,8621,1,14,3,9,Best,8,7,7,7
28,Yes,Travel_Rarely,Research & Development,24,3,Medical,Male,Laboratory Technician,Medium,Married,2408,1,17,3,1,Better,1,1,0,0
54,No,Travel_Rarely,Sales,3,3,Marketing,Female,Sales Executive,Low,Married,5940,2,14,3,16,Better,6,2,0,5
44,No,Travel_Frequently,Sales,1,5,Marketing,Female,Sales Executive,High,Married,4768,7,12,3,11,Good,1,0,0,0
38,No,Travel_Rarely,Research & Development,29,3,Technical Degree,Male,Manufacturing Director,Very High,Married,6261,3,18,3,9,Bad,7,7,1,7
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,Male,Laboratory Technician,Low,Married,5346,4,17,3,11,Good,7,1,0,7
29,No,Travel_Rarely,Research & Development,15,2,Life Sciences,Female,Laboratory Technician,High,Single,4193,0,12,3,10,Better,9,5,0,8
34,No,Travel_Rarely,Sales,3,1,Medical,Female,Sales Executive,Very High,Married,8103,3,12,3,9,Good,4,2,0,1
42,No,Travel_Rarely,Sales,14,2,Medical,Female,Sales Executive,High,Single,6244,7,17,3,10,Better,5,4,0,3
32,No,Non-Travel,Research & Development,1,3,Life Sciences,Female,Laboratory Technician,Medium,Married,2332,6,20,4,5,Better,3,0,0,2
32,No,Travel_Rarely,Research & Development,2,3,Medical,Female,Laboratory Technician,Medium,Married,2370,1,13,3,8,Better,8,0,0,7
27,No,Travel_Rarely,Sales,8,4,Marketing,Female,Sales Executive,Medium,Married,6214,1,18,3,8,Better,8,7,0,7
26,No,Travel_Rarely,Research & Development,6,3,Other,Female,Research Scientist,Medium,Married,2368,1,19,3,5,Good,5,4,4,3
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,Female,Laboratory Technician,Very High,Single,2288,1,12,3,2,Better,2,2,2,1
30,No,Travel_Rarely,Research & Development,17,4,Medical,Female,Manager,Low,Married,11916,1,23,4,9,Better,9,1,0,8
56,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,Research Scientist,Low,Divorced,4257,4,18,3,19,Better,2,2,2,2
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,Male,Sales Representative,Low,Single,1091,1,17,3,1,Better,1,0,0,0
35,No,Travel_Rarely,Research & Development,1,3,Medical,Female,Laboratory Technician,Very High,Married,5363,0,12,3,10,Better,9,7,0,0
30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,Healthcare Representative,Very High,Married,4152,1,19,3,11,Better,11,10,10,8
40,No,Non-Travel,Research & Development,16,2,Life Sciences,Male,Research Scientist,High,Divorced,3544,9,16,3,6,Better,4,2,0,0
33,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,Healthcare Representative,Very High,Single,6949,0,14,3,6,Better,5,0,1,4
35,No,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,Laboratory Technician,Very High,Married,2690,1,18,3,1,Good,1,0,0,1
40,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,Laboratory Technician,Low,Single,2166,3,14,3,10,Bad,4,2,0,3
37,No,Travel_Frequently,Sales,1,4,Medical,Male,Sales Executive,Very High,Divorced,9525,1,14,3,6,Good,6,3,1,3
37,No,Travel_Frequently,Research & Development,9,3,Medical,Male,Research Scientist,Very High,Married,2326,1,12,3,4,Good,4,2,1,2
29,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,Laboratory Technician,Low,Married,2319,1,11,3,1,Better,1,0,0,0
